Age,Gender,Education_Level,Employment_Status,Income_Level,Location,Preferred_Learning_Style,Device_Used_for_Learning,Preferred_Study_Time,Courses_Enrolled,Course_Completion_Rate,Average_Study_Time_per_Week,Number_of_Assessments_Taken,Average_Assessment_Score,Forum_Participation,Peer_Interaction_Score,Instructor_Interaction_Frequency,Motivation_Level,Course_Satisfaction_Rating,Feedback_Sentiment,Certification_Achieved,Learning_Outcome_Status,Engagement_Level,Dropout_Risk,Course_Satisfaction_Level,Study_Efficiency,Assessment_Intensity,Interaction_Score,was_missing_Gender,was_missing_Education_Level,was_missing_Employment_Status,was_missing_Location,was_missing_Preferred_Learning_Style,was_missing_Device_Used_for_Learning,was_missing_Preferred_Study_Time,was_missing_Income_Level,was_missing_Engagement_Level,was_missing_Course_Completion_Rate,was_missing_Average_Study_Time_per_Week,was_missing_Number_of_Assessments_Taken,was_missing_Average_Assessment_Score,was_missing_Forum_Participation,was_missing_Peer_Interaction_Score,was_missing_Instructor_Interaction_Frequency,was_missing_Course_Satisfaction_Rating,was_zero_denom_efficiency,was_zero_denom_intensity
45,female,Senior secondary/Vocational,Student/Retired,1.0,Urban,Kinesthetic,Mobile,Afternoon,1,0.0587855515486813,8.62534773276492,7.0,53.3488605442258,7.0,53.4097715508532,4.0,0.0,2.93070685727292,1.0,1.0,1.0,0.0,1.0,2.0,6.18440876682888,6.993006993006993,93.40977155085321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Afternoon,1,0.359491893376702,4.0393144912657,7.0,58.606032090134,7.0,60.7864330271401,6.0,1.0,1.73419904259815,1.0,1.0,0.0,0.0,1.0,0.0,14.505314429564272,6.993006993006993,120.7864330271401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Junior secondary,Employed full-time,2.0,Rural,Visual,Mobile,Morning,4,0.553897584039819,2.00669088348643,10.0,46.4647157748513,6.0,43.4201935546228,3.0,1.0,3.50273264976451,2.0,0.0,0.0,0.0,1.0,2.0,23.143361439268773,2.499375156210947,73.4201935546228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Unemployed,1.0,Urban,Kinesthetic,Tablet,Afternoon,1,0.114398737991781,1.45591538898792,9.0,65.9054740012075,3.0,50.1166528787149,3.0,0.0,3.35089667473745,2.0,1.0,0.0,2.0,0.0,2.0,45.23630850449748,8.991008991008991,80.1166528787149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Desktop/Laptop,Morning,6,0.235813979813865,6.50184555384684,9.0,73.4920936160185,3.0,55.9247371506782,3.0,1.0,3.07158954638472,2.0,0.0,0.0,2.0,0.0,0.0,11.301528385914581,1.4997500416597234,85.9247371506782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Afternoon,3,0.0500030773415,7.30069185326248,20.0,88.1413951993455,2.0,36.6977471617814,3.0,0.0,2.58952522828825,2.0,1.0,0.0,0.0,1.0,0.0,12.071366057438167,6.664445184938354,66.6977471617814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Junior secondary,Employed full-time,1.0,Urban,Visual,Tablet,Afternoon,3,0.174076803817503,5.77376370699344,4.0,51.0500036208619,5.0,37.8686349577909,5.0,1.0,4.29263845254548,1.0,0.0,0.0,0.0,1.0,0.0,8.840189176751693,1.332889036987671,87.8686349577909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,2,0.563812322520425,7.37154974726063,11.0,70.2923909522198,10.0,26.5407092709052,4.0,2.0,3.39352171746877,1.0,1.0,1.0,2.0,0.0,0.0,9.534339321119926,5.497251374312844,66.5407092709052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,female,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.404445467823224,3.19366480905198,15.0,74.4608167565087,4.0,46.2780589189713,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,23.307865208746275,3.7490627343164205,56.2780589189713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Senior secondary/Vocational,Self-employed,1.0,Urban,Auditory,Mobile,Morning,2,0.0379940071101836,2.76721461274168,13.0,66.9544524916216,6.0,58.8307317819908,3.0,0.0,3.25388333618165,1.0,0.0,0.0,0.0,1.0,0.0,24.186871994476228,6.496751624187906,88.8307317819908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,male,No formal/Primary,Student/Retired,1.0,Urban,Kinesthetic,Mobile,Morning,4,0.426916233487731,8.11864202544412,10.0,64.3754052092078,5.0,45.8370312504964,2.0,2.0,3.872109880437,2.0,0.0,0.0,2.0,0.0,1.0,7.928355093423797,2.499375156210947,65.83703125049641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Evening/Night,2,0.20091016943422,5.66421905972931,15.0,75.2527673976452,7.0,41.2715489893507,1.0,2.0,2.84441107894249,1.0,0.0,1.0,0.0,1.0,0.0,13.283293479783085,7.496251874062969,51.2715489893507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,male,Senior secondary/Vocational,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Evening/Night,7,0.435822690258466,7.18464602286607,8.0,91.2624686384066,2.0,75.8907540989164,3.0,2.0,1.80777719454627,2.0,0.0,0.0,0.0,0.0,1.0,12.700663009003275,1.142693900871304,105.8907540989164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Associate/Bachelor,Student/Retired,2.0,Rural,Kinesthetic,Mobile,Morning,3,0.343353240993406,0.366235341577503,8.0,83.4822601887054,4.0,74.7181275529613,2.0,0.0,2.9673932335446,2.0,0.0,0.0,0.0,1.0,0.0,227.32632385025212,2.665778073975342,94.7181275529613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,female,Senior secondary/Vocational,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Afternoon,6,0.472648898896411,8.45681024986388,8.0,55.8687097655725,3.0,40.5582151965644,4.0,0.0,4.54631777742389,2.0,0.0,0.0,0.0,1.0,0.0,6.605576161568729,1.3331111481419762,80.55821519656439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,No formal/Primary,Unemployed,0.0,Urban,Visual,Tablet,Afternoon,2,0.123086092432721,2.0505523008455,13.0,72.9553947307812,3.0,65.2897766651202,1.0,2.0,4.61496022482799,2.0,0.0,0.0,0.0,1.0,0.0,35.56106987899568,6.496751624187906,75.2897766651202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Senior secondary/Vocational,Student/Retired,2.0,Urban,Kinesthetic,Mobile,Evening/Night,3,0.395742054602572,6.69875035945278,7.0,65.1524267463775,6.0,55.2243692511087,5.0,0.0,2.54271720811992,2.0,0.0,0.0,0.0,1.0,0.0,9.724605134645493,2.332555814728424,105.2243692511087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Self-employed,2.0,Urban,Visual,Desktop/Laptop,Morning,2,0.317011250053449,5.68102422732951,11.0,51.7143081691865,6.0,52.3378681636787,4.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,9.101388184944728,5.497251374312844,92.3378681636787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Junior secondary,Employed full-time,2.0,Urban,Auditory,Mobile,Morning,6,0.403741720943183,1.36572096266186,12.0,65.4972095507097,5.0,56.6760638165756,5.0,0.0,3.65981696797565,2.0,0.0,1.0,1.0,0.0,2.0,47.92288355857636,1.9996667222129645,106.6760638165756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,male,Associate/Bachelor,Part-time,2.0,Rural,Kinesthetic,Tablet,Afternoon,4,0.58228276772678,5.41812001516731,8.0,62.0435039665498,1.0,59.684710292263,1.0,1.0,3.23902830913377,2.0,0.0,0.0,1.0,0.0,2.0,11.448999799395338,1.9995001249687576,69.68471029226299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,No formal/Primary,Employed full-time,2.0,Urban,Visual,Mobile,Afternoon,4,0.356277006384277,3.19794139143026,9.0,100.0,7.0,32.6354142955019,3.0,0.0,2.97223511239688,1.0,0.0,0.0,1.0,0.0,1.0,31.26034139540443,2.249437640589852,62.6354142955019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,male,No formal/Primary,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Evening/Night,4,0.0981554453160131,7.51610164517621,10.0,68.3759189464818,6.0,48.1279104093002,1.0,1.0,2.45120114238569,2.0,0.0,1.0,0.0,1.0,1.0,9.096048207670469,2.499375156210947,58.1279104093002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,No formal/Primary,Employed full-time,1.0,Urban,Visual,Tablet,Evening/Night,4,0.56097232905062,4.35752375194622,10.0,74.91755069866,4.0,59.0084483609357,1.0,2.0,3.10138336343458,2.0,0.0,1.0,0.0,1.0,0.0,17.188744391998988,2.499375156210947,69.0084483609357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,female,Master,Employed full-time,1.0,Urban,Auditory,Tablet,Evening/Night,0,0.579697266555604,7.53580184271651,15.0,67.5623662468959,5.0,51.7357056203405,3.0,2.0,2.07466557039124,1.0,1.0,1.0,1.0,0.0,0.0,8.96432832610393,,81.7357056203405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,male,Junior secondary,Part-time,1.0,Urban,Visual,Tablet,Morning,3,0.293033751664705,5.78693019672747,15.0,61.4399309669421,6.0,41.0839660690839,3.0,0.0,3.50342271056237,0.0,1.0,1.0,0.0,1.0,2.0,10.615181745225712,4.998333888703765,71.0839660690839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Associate/Bachelor,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.261912110350995,8.89710976984813,3.0,72.8842766049785,4.0,34.9599377972294,7.0,0.0,2.28509714547721,2.0,0.0,0.0,2.0,0.0,2.0,8.190984207899074,0.9996667777407531,104.9599377972294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Junior secondary,Employed full-time,0.0,Urban,Kinesthetic,Tablet,Evening/Night,1,0.341269913572245,3.66250292825199,11.0,86.131578313675,4.0,64.6563567435496,2.0,0.0,4.52865726763805,1.0,0.0,0.0,1.0,0.0,0.0,23.510716382795955,10.98901098901099,84.6563567435496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,male,Associate/Bachelor,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Evening/Night,1,0.212215789758513,4.36473788368361,9.0,100.0,3.0,49.4891807612037,2.0,0.0,3.84273032059063,2.0,1.0,0.0,2.0,0.0,2.0,22.905635350609867,8.991008991008991,69.4891807612037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Junior secondary,Student/Retired,1.0,Rural,Kinesthetic,Mobile,Evening/Night,3,0.319261525430197,5.92332214266039,11.0,86.0945051627411,7.0,57.5345638198121,6.0,1.0,2.98585161260094,2.0,0.0,0.0,0.0,0.0,0.0,14.5323807668702,3.665444851716095,117.53456381981209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,female,No formal/Primary,Employed full-time,1.0,Rural,Kinesthetic,Tablet,Evening/Night,2,0.235735955261786,5.6678223515897,10.0,67.8885462273468,8.0,40.0711318734789,3.0,0.0,3.95417389077586,2.0,0.0,0.0,1.0,0.0,2.0,11.97577592254393,4.997501249375313,70.07113187347889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,female,Senior secondary/Vocational,Part-time,2.0,Urban,Visual,Mobile,Evening/Night,3,0.536812595328693,1.96010842129652,9.0,75.6201931141206,4.0,44.3689319571076,3.0,1.0,4.80224152829117,2.0,1.0,0.0,1.0,1.0,1.0,38.55992473079427,2.9990003332222592,74.3689319571076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Master,Unemployed,2.0,Urban,Visual,Mobile,Evening/Night,2,0.381466983150689,3.33162578535237,4.0,85.4200201521814,4.0,47.1757660955566,1.0,0.0,4.09550939505017,0.0,1.0,0.0,0.0,1.0,0.0,25.631446689160644,1.999000499750125,57.1757660955566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Evening/Night,5,0.15107593857895,6.63331965524604,10.0,72.1131757473924,6.0,47.607094709887,6.0,1.0,4.43174797909634,1.0,0.0,1.0,1.0,1.0,0.0,10.86971679008102,1.999600079984003,107.60709470988701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Evening/Night,4,0.194305817619502,1.17067813919425,9.0,99.2277747636212,12.0,34.8731178191615,3.0,0.0,2.96915601684393,2.0,0.0,1.0,0.0,1.0,2.0,84.68859445637437,2.249437640589852,64.87311781916151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,female,Junior secondary,Unemployed,1.0,Urban,Auditory,Mobile,Morning,0,0.230284691031922,8.29348940508327,11.0,79.1602932228639,9.0,55.8104653236731,7.0,0.0,4.13993382794077,2.0,1.0,0.0,0.0,1.0,2.0,9.54372106067802,,125.8104653236731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,female,Senior secondary/Vocational,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Afternoon,8,0.580801771994343,2.87501539609535,12.0,63.7820377961065,5.0,35.5907377644815,4.0,1.0,4.0656863347339,2.0,1.0,0.0,0.0,1.0,0.0,22.177224045010608,1.4998125234345707,75.5907377644815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Tablet,Afternoon,0,0.24858203553635,5.14433641653685,14.0,73.7061150806161,7.0,65.0305963765502,3.0,0.0,4.83669379438541,1.0,0.0,0.0,2.0,0.0,2.0,14.324838866459418,,95.0305963765502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,female,Junior secondary,Student/Retired,2.0,Rural,Kinesthetic,Mobile,Morning,6,0.286045520756992,5.05945849639001,7.0,78.9176669640085,5.0,28.7951345110274,6.0,0.0,4.17341705594679,1.0,0.0,0.0,1.0,0.0,0.0,15.594963780516363,1.1664722546242292,88.7951345110274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Associate/Bachelor,Employed full-time,1.0,Urban,Auditory,Desktop/Laptop,Evening/Night,1,0.194292532877371,3.80028781116575,9.0,42.0707424747495,1.0,48.6702261660133,3.0,1.0,4.25051756586842,2.0,0.0,0.0,0.0,1.0,0.0,11.06749727057567,8.991008991008991,78.6702261660133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,female,No formal/Primary,Unemployed,2.0,Rural,Visual,Tablet,Afternoon,4,0.216292370326309,7.64637779071612,11.0,58.5356778178623,1.0,51.1900122460429,3.0,2.0,2.29176653714036,2.0,1.0,0.0,0.0,1.0,0.0,7.654346289642487,2.7493126718320418,81.1900122460429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Visual,Tablet,Evening/Night,4,0.177815778489543,3.60106272115569,7.0,71.8874308795575,5.0,47.5966788622206,2.0,0.0,3.01738280585464,2.0,0.0,1.0,1.0,1.0,2.0,19.957295706525912,1.7495626093476628,67.5966788622206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Kinesthetic,Desktop/Laptop,Evening/Night,2,0.279180024157254,4.53312402659407,12.0,82.1408661786338,7.0,59.8075010999174,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,18.116148940093314,5.997001499250375,89.8075010999174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,female,Senior secondary/Vocational,Self-employed,2.0,Urban,Kinesthetic,Tablet,Afternoon,4,0.28580685281667,7.7452537623944,14.0,53.0060834267466,4.0,62.6549458532076,3.0,2.0,3.22818938525522,1.0,0.0,0.0,1.0,0.0,0.0,6.842802347126076,3.4991252186953257,92.65494585320761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,male,Junior secondary,Part-time,0.0,Rural,Kinesthetic,Mobile,Morning,2,0.197267507917357,2.56366451035523,8.0,69.8757049437574,4.0,54.3234561618827,3.0,0.0,4.01405788694645,1.0,0.0,1.0,0.0,1.0,2.0,27.245553818686005,3.99800099950025,84.3234561618827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,male,Associate/Bachelor,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,1,0.169166456143912,2.77483999450728,10.0,70.5508083060477,4.0,55.4441773900286,1.0,2.0,4.09943372215978,1.0,0.0,0.0,2.0,0.0,2.0,25.416021256863072,9.990009990009991,65.4441773900286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,Associate/Bachelor,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,7,0.418276024553121,4.06975405486472,11.0,63.7704109123159,5.0,63.2680493603287,0.0,2.0,3.45423918269648,0.0,0.0,1.0,0.0,1.0,2.0,15.665503258814569,1.571204113698043,63.2680493603287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Senior secondary/Vocational,Unemployed,1.0,Urban,Auditory,Desktop/Laptop,Afternoon,3,0.305077305758818,2.77977539008049,11.0,80.326817091967,2.0,58.631629099773,0.0,0.0,3.76035587214142,1.0,1.0,0.0,2.0,0.0,1.0,28.886481582981045,3.665444851716095,58.631629099773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Evening/Night,3,0.154878546332702,4.65381812036518,8.0,66.8783140099878,4.0,45.2431176572248,2.0,1.0,2.2283405841444,0.0,1.0,0.0,2.0,0.0,2.0,14.367546116869773,2.665778073975342,65.2431176572248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Senior secondary/Vocational,Employed full-time,0.0,Urban,Auditory,Mobile,Evening/Night,4,0.327666379500419,4.64238399518222,14.0,73.6314816316075,6.0,48.779957448841,2.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,15.857288931521586,3.4991252186953257,68.779957448841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,No formal/Primary,Employed full-time,0.0,Urban,Visual,Tablet,Evening/Night,3,0.0661951517363935,3.86933786832832,13.0,94.4618323934677,4.0,53.7839501827349,2.0,2.0,2.60735199811735,1.0,0.0,0.0,2.0,0.0,1.0,24.406611414074746,4.331889370209931,73.7839501827349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Morning,2,0.570341669637375,8.51914263281783,14.0,87.6096559105733,4.0,50.90415283955,4.0,2.0,3.69323561488134,1.0,0.0,1.0,0.0,0.0,2.0,10.282651322422584,6.9965017491254375,90.90415283955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,female,Senior secondary/Vocational,Employed full-time,0.0,Urban,Visual,Tablet,Evening/Night,2,0.164366116497995,5.02895643224282,9.0,88.0080436703263,4.0,58.9638213153781,3.0,2.0,3.6722921133893,0.0,0.0,0.0,2.0,0.0,2.0,17.496780510101587,4.497751124437781,88.9638213153781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Visual,Tablet,Afternoon,6,0.185935690080765,4.92243352815127,5.0,74.9690802364813,6.0,28.7822514038871,5.0,1.0,4.64582376452823,1.0,1.0,0.0,2.0,0.0,1.0,15.226991449731605,0.8331944675887352,78.7822514038871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Part-time,0.0,Urban,Visual,Mobile,Afternoon,2,0.494296653001783,6.74725517449916,9.0,56.42413434623,4.0,49.000594733585,3.0,2.0,1.97422420455706,2.0,1.0,1.0,0.0,0.0,0.0,8.361292347012895,4.497751124437781,79.00059473358499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Associate/Bachelor,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.492890214148792,4.94661571423767,10.0,98.5812583676711,5.0,55.2804993057589,2.0,0.0,4.21345645416334,1.0,0.0,0.0,2.0,0.0,2.0,19.925003084614165,2.499375156210947,75.2804993057589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,male,Senior secondary/Vocational,Part-time,1.0,Rural,Kinesthetic,Desktop/Laptop,Afternoon,1,0.195393452969661,2.9743231814634,10.0,98.4676963575035,5.0,40.9102311266825,4.0,2.0,3.40885434873772,2.0,0.0,1.0,0.0,1.0,2.0,33.094790162953856,9.990009990009991,80.9102311266825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,Senior secondary/Vocational,Employed full-time,0.0,Urban,Kinesthetic,Desktop/Laptop,Evening/Night,3,0.332357369230836,8.9339831691993,12.0,45.7194184203253,5.0,43.5498195029805,0.0,2.0,4.83666462539569,2.0,1.0,1.0,1.0,0.0,2.0,5.1169003404426565,3.9986671109630123,43.5498195029805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,female,No formal/Primary,Employed full-time,2.0,Rural,Auditory,Mobile,Evening/Night,4,0.443683497741652,4.03910774450975,12.0,86.1336607120463,2.0,54.959439289612,4.0,0.0,3.86548350861446,2.0,0.0,0.0,2.0,0.0,1.0,21.319644464704304,2.9992501874531365,94.95943928961199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Senior secondary/Vocational,Self-employed,2.0,Urban,Visual,Mobile,Evening/Night,3,0.498382237922486,2.54676713432752,14.0,39.3790855009359,8.0,51.3507309769616,2.0,1.0,3.92614531162619,2.0,1.0,1.0,0.0,1.0,2.0,15.456312694499829,4.665111629456848,71.3507309769616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,male,Senior secondary/Vocational,Student/Retired,1.0,Urban,Visual,Mobile,Evening/Night,3,0.42749194144356,6.70125367966882,13.0,64.9721103145708,4.0,46.3786033399661,0.0,0.0,4.05444374369356,2.0,0.0,0.0,0.0,1.0,2.0,9.694069102705356,4.331889370209931,46.3786033399661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Junior secondary,Employed full-time,1.0,Urban,Visual,Tablet,Evening/Night,4,0.152729487274626,3.33308148646782,8.0,79.5598214848109,6.0,39.9580374121537,7.0,2.0,2.71631777518099,2.0,1.0,0.0,1.0,0.0,0.0,23.862590583860584,1.9995001249687576,109.9580374121537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Morning,5,0.435415544967691,5.64825431591527,11.0,85.4107418730459,5.0,55.3761861472858,4.0,1.0,2.64752571592284,2.0,0.0,0.0,1.0,0.0,0.0,15.118940854268832,2.1995600879824035,95.37618614728581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Afternoon,3,0.130005026820443,4.72586695318044,11.0,48.2971454008937,3.0,51.2190960650906,4.0,2.0,4.57010235075807,2.0,0.0,1.0,1.0,1.0,2.0,10.217580879528942,3.665444851716095,91.21909606509061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,5,0.150171090217387,5.89566202514823,8.0,89.4264469178707,4.0,37.0500668677077,7.0,2.0,3.54569538657519,2.0,1.0,1.0,1.0,1.0,0.0,15.16560497048713,1.5996800639872024,107.0500668677077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Employed full-time,2.0,Rural,Kinesthetic,Mobile,Afternoon,3,0.177931163160585,6.10927675311972,11.0,75.7594277071948,4.0,42.7503802303763,1.0,0.0,3.85998229231962,1.0,0.0,0.0,2.0,0.0,1.0,12.398690070546209,3.665444851716095,52.7503802303763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,Junior secondary,Part-time,2.0,Urban,Auditory,Mobile,Evening/Night,4,0.112139801763164,6.53255269373594,11.0,45.3104912875978,1.0,51.9957287893061,5.0,2.0,2.98825975501056,1.0,0.0,1.0,0.0,1.0,0.0,6.935046430564392,2.7493126718320418,101.9957287893061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Tablet,Afternoon,0,0.165200162640563,4.60777583914884,14.0,62.278361752525,3.0,38.6271684736808,3.0,0.0,2.74476083974031,1.0,0.0,0.0,0.0,1.0,2.0,13.512994323461545,,68.6271684736808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,female,No formal/Primary,Employed full-time,1.0,Urban,Auditory,Tablet,Afternoon,4,0.216932467273483,2.57398842928062,6.0,62.4491223720015,6.0,67.204161014218,2.0,2.0,3.49560935001164,2.0,0.0,0.0,0.0,1.0,0.0,24.252195334892455,1.4996250937265683,87.204161014218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,male,Senior secondary/Vocational,Part-time,1.0,Rural,Kinesthetic,Tablet,Afternoon,0,0.04483409807679,3.15121218027936,10.0,79.0715626082804,3.0,60.9400782015759,2.0,2.0,4.76705899751488,1.0,0.0,1.0,0.0,1.0,0.0,25.08446706188186,,80.9400782015759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,female,No formal/Primary,Employed full-time,0.0,Rural,Kinesthetic,Mobile,Evening/Night,6,0.397745181249474,4.23828291438985,8.0,79.1487826640615,8.0,55.7178860390686,2.0,2.0,1.3868348504496,1.0,1.0,0.0,0.0,1.0,0.0,18.670323321757635,1.3331111481419762,75.7178860390686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
